row_number,created_at,content,mem_id,role,weight,category,subcategory,updated_at,user_id,extra,original_embedding_dim,duplicate_count,source_mem_ids
36,2026-08-19T15:27:49.269196+08:00,用户喜爱古典乐，并习惯使用交响乐或轻音乐作为助眠方式,dream_d55d6fc8179a620190db75b0,,1,user_profile,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e7e961258b16d31d74"",""01a013e7e961605d83d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_d55d6fc8179a620190db75b0
31,2026-08-19T15:27:49.269196+08:00,用户因长期上班盯电脑导致颈椎问题,dream_67fa12dd83544ef5525361ad,,1,user_profile,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e8e2d0ac3438d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_67fa12dd83544ef5525361ad
178,2026-08-19T15:27:49.269196+08:00,用户在2019年参加了陈奕迅的北京演唱会,dream_6790d155c7947882d1f5f1aa,,1,episodic_memory,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013d2f3d747e740d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_6790d155c7947882d1f5f1aa
81,2026-08-19T15:27:49.269196+08:00,用户在2024年7月1日入职市中心IT公司担任产品经理，试用期为六个月。,dream_4f64896ddffab723cf38c5e9,,1,user_profile,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e2aca4fd5e59d31d74"",""01a013e2aca4adf3c2d31d74""],""is_important"":true,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_4f64896ddffab723cf38c5e9
136,2026-08-19T15:27:49.269196+08:00,用户在2025年12月参加雅思考试，总分7分，其中听力8分，口语6分,dream_cc1281d041b99c6564ad0e33,,1,episodic_memory,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013dad6ac2ac023d31d74"",""01a013dad6ac66457ad31d74"",""01a013dad6ac6bdff3d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_cc1281d041b99c6564ad0e33
148,2026-08-19T15:27:49.269196+08:00,用户在2025年4月30日至2026年5月1日期间全家前往杭州旅游，并入住西湖边的民宿。,dream_69def90595a1e49896adc56c,,1,episodic_memory,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013d8fc010a1720d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_69def90595a1e49896adc56c
147,2026-08-19T15:27:49.269196+08:00,用户在2025年9月28日至10月7日期间前往成都旅游，并观看了大熊猫。,dream_b2b27abc2cb29a8665bf8a62,,1,episodic_memory,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013d8fc018ff292d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_b2b27abc2cb29a8665bf8a62
94,2026-08-19T15:27:49.269196+08:00,用户在2025年生日收到一个运动背包,dream_cb9418f2cb2c78f1028a0b76,,1,episodic_memory,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e163b76d6961d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_cb9418f2cb2c78f1028a0b76
72,2026-08-19T15:27:49.269196+08:00,用户在2025年结婚,dream_eab183f91262544cd8ccc125,,1,episodic_memory,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e3b9f466998ed31d74""],""is_important"":true,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_eab183f91262544cd8ccc125
83,2026-08-19T15:27:49.269196+08:00,用户在2026年2月2日离职。,dream_87cb0e110e9582eae75a9e6b,,1,episodic_memory,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e2aca476db7dd31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_87cb0e110e9582eae75a9e6b
92,2026-08-19T15:27:49.269196+08:00,用户在2026年3月10日查询到考研初试成绩，并于2026年4月底参加复试。,dream_fdee6ffd0fb02eadd205caeb,,1,episodic_memory,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e1a329f1f1f8d31d74"",""01a013e1a329c5f7b9d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_fdee6ffd0fb02eadd205caeb
85,2026-08-19T15:27:49.269196+08:00,用户在2026年3月14日与女朋友分手，随后在2026年4月1日复合，最终在2026年4月2日再次分手。,dream_89c78afcb9e67fe41bf803c2,,1,episodic_memory,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e26dad092969d31d74"",""01a013e26dad7fbdbcd31d74"",""01a013e26dad9467c7d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_89c78afcb9e67fe41bf803c2
82,2026-08-19T15:27:49.269196+08:00,用户在2026年5月6日入职腾讯担任运营。,dream_41fbfa38fd373c9f6ef419ce,,1,user_profile,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e2aca4f03ca3d31d74""],""is_important"":true,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_41fbfa38fd373c9f6ef419ce
88,2026-08-19T15:27:49.269196+08:00,用户在2026年6月1日拿到驾照，此前科目二考试一次通过,dream_1fb2ccdf11f398f0c2ecb351,,1,episodic_memory,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e2313e2e0537d31d74"",""01a013e2313e9291d3d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_1fb2ccdf11f398f0c2ecb351
45,2026-08-19T15:27:49.269196+08:00,用户在2026年7月体重为52公斤，2026年8月体重为54.2公斤,dream_eb096ddb2ced4069093160ba,,1,episodic_memory,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e70c1734d23fd31d74"",""01a013e70c17e4f47dd31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_eb096ddb2ced4069093160ba
142,2026-08-19T15:27:49.269196+08:00,用户在2026年7月因忘记缴纳水电费而被催缴。,dream_353957d71f33ba16457c99d9,,1,episodic_memory,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013da2d48a2bea1d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_353957d71f33ba16457c99d9
58,2026-08-19T15:27:49.269196+08:00,用户在2026年8月14日去IMAX影院观看了电影《哥斯拉大战金刚2》,dream_c5a2448a9234f87260ca95d3,,1,episodic_memory,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e5ab43d73897d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_c5a2448a9234f87260ca95d3
47,2026-08-19T15:27:49.269196+08:00,用户在2026年8月15日至17日期间与家人前往迪士尼观看巡游。,dream_416c3c66bd0822906260bfee,,1,episodic_memory,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e6d2ccbe403fd31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_416c3c66bd0822906260bfee
171,2026-08-19T15:27:49.269196+08:00,用户在2026年8月15日至17日期间与张伟一起爬山。,dream_824392b745c2ab9fdf39ccbe,,1,episodic_memory,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013d41bbfc43b67d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_824392b745c2ab9fdf39ccbe
159,2026-08-19T15:27:49.269196+08:00,用户在2026年8月16日去逛了颐和园，并在2026年8月17日追剧《繁花》且觉得画面很美,dream_5d633bcb24a8f7c8cf9972bd,,1,episodic_memory,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013d6ba36b15134d31d74"",""01a013d6ba363627b9d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_5d633bcb24a8f7c8cf9972bd
90,2026-08-19T15:27:49.269196+08:00,用户在2026年8月17日从通州搬家到朝阳，新家距离地铁站步行5分钟。,dream_d9f6eb0d13bb0f62f7742cef,,1,episodic_memory,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e1f007aca355d31d74"",""01a013e1f00779e1cad31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_d9f6eb0d13bb0f62f7742cef
53,2026-08-19T15:27:49.269196+08:00,用户在2026年8月17日带孩子看了金刚1和2部,dream_e36f4d58f6bff02b3f101693,,1,episodic_memory,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e64013a68bd4d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_e36f4d58f6bff02b3f101693
118,2026-08-19T15:27:49.269196+08:00,用户在2026年8月17日至18日期间尝试了地中海饮食，并感觉皮肤变好了,dream_4b5a00e5fb0f12f62907e59e,,1,episodic_memory,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013ded4e25246dad31d74"",""01a013ded4e2baf1d6d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_4b5a00e5fb0f12f62907e59e
49,2026-08-19T15:27:49.269196+08:00,用户在2026年8月17日至2026年8月23日期间在B站观看了电影《周处除三害》,dream_9f48ddbccc1c2e58db3003b0,,1,episodic_memory,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e6913cdcb40cd31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_9f48ddbccc1c2e58db3003b0
182,2026-08-19T15:27:49.269196+08:00,用户在2026年8月17日至2026年8月23日期间多次观看电影《一秒钟》和《悬崖之上》。,dream_9660e4300758341fcf20b89a,,1,episodic_memory,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013d2623740d69ad31d74"",""01a013d2623713f278d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_9660e4300758341fcf20b89a
155,2026-08-19T15:27:49.269196+08:00,用户在2026年8月17日至23日期间学习了Python数据分析。,dream_1a6a09b6820dcf083213504f,,1,episodic_memory,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013d773bc30c942d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_1a6a09b6820dcf083213504f
129,2026-08-19T15:27:49.269196+08:00,用户在2026年8月17日至23日期间学习前端开发，重点学习React框架,dream_f0a328d67a301552c4802bea,,1,episodic_memory,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013dcd4357675e3d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_f0a328d67a301552c4802bea
96,2026-08-19T15:27:49.269196+08:00,用户在2026年8月17日至23日期间的期末考试中，语文考了98分，数学考了100分，总分位列全班第五。,dream_016583e42b12bbc1b682afc8,,1,episodic_memory,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e11e0c3c8d4fd31d74"",""01a013e11e0cbdd675d31d74"",""01a013e11e0c4c1d29d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_016583e42b12bbc1b682afc8
15,2026-08-19T15:27:49.269196+08:00,用户在2026年8月18日购买了3个《崩坏：星穹铁道》的手办，随后在同一天将所有手办（包括新购的3个及原有的卡芙卡手办等）全部卖出，目前不再持有手办,dream_84c838d2ec69482ca385aa30,,1,episodic_memory,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013ea5b961a6d27d31d74"",""01a013ea5b967feee7d31d74"",""01a013ea5b96eb29f5d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_84c838d2ec69482ca385aa30
186,2026-08-19T15:27:49.269196+08:00,用户在2026年8月21日上午9点去盒马鲜生购物，购买了鸡蛋、空心菜和纯牛奶,dream_3a0543df56afc22b7809169b,,1,episodic_memory,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013cffa633d9a82d31d74"",""01a013cffa63f7f06ed31d74"",""01a013cffa6393b893d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_3a0543df56afc22b7809169b
3,2026-08-19T15:27:49.269196+08:00,用户在2026年8月7日带家人前往澳洲旅行，访问了墨尔本和悉尼，期间经历了差点被蛇咬到的惊险时刻，并体验了摸袋鼠的活动。,dream_4919450e4d3d779d2e46b536,,1,episodic_memory,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013eb4e5bf19174d31d74"",""01a013eb4e5bc8859cd31d74"",""01a013eb4e5be5bb86d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_4919450e4d3d779d2e46b536
152,2026-08-19T15:27:49.269196+08:00,用户在2026年8月与朋友小王有过两次聚会：8月13日一起吃烤肉，8月17日一起去奥森公园野餐。,dream_3fffd233ebf41b79637a70c4,,1,episodic_memory,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013d833269ed716d31d74"",""01a013d83326bc0f4ed31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_3fffd233ebf41b79637a70c4
95,2026-08-19T15:27:49.269196+08:00,用户在2026年生日打算请几个朋友吃火锅和唱K,dream_6695c02d684b2abe90dda369,,1,episodic_memory,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e163b75bb016d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_6695c02d684b2abe90dda369
69,2026-08-19T15:27:49.269196+08:00,用户在不同平台有差异化的购物偏好：在拼多多平台购买便宜商品，在京东平台购买电子产品。,dream_2f8ff572237dc26856c4a415,,1,user_profile,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e3f1b3e20543d31d74"",""01a013e3f1b3340e33d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_2f8ff572237dc26856c4a415
63,2026-08-19T15:27:49.269196+08:00,用户在今年银川马拉松中跑出了个人最好成绩,dream_40d1b9dd2cd74aeaa7812719,,1,episodic_memory,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e4c84bdff760d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_40d1b9dd2cd74aeaa7812719
145,2026-08-19T15:27:49.269196+08:00,用户在住宿偏好上不喜欢连锁酒店，倾向于选择有特色的客栈或民宿。,dream_d35d54fa9ec2939d7fac77df,,1,user_profile,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013d8fc01faae52d31d74"",""01a013d8fc014e004cd31d74""],""is_important"":true,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_d35d54fa9ec2939d7fac77df
125,2026-08-19T15:27:49.269196+08:00,用户在健身器械偏好上更喜欢椭圆机，而不喜欢跑步机。,dream_8ba37c8847eae1b589536398,,1,user_profile,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013dd79aa074e3bd31d74"",""01a013dd79aa6dc13bd31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_8ba37c8847eae1b589536398
215,2026-08-19T15:27:49.269196+08:00,用户在周末早上9点喝拿铁,dream_5a492b6371604278ad2d949d,,1,user_profile,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013bf5e0bb882d7d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_5a492b6371604278ad2d949d
105,2026-08-19T15:27:49.269196+08:00,用户在情绪调节上倾向于内省而非社交倾诉，偶尔写日记，以前压力大时会打游戏，但不喜欢找人倾诉。,dream_4c9720f384651ff6db216696,,1,user_profile,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e0208759b3f7d31d74"",""01a013e02087e19982d31d74"",""01a013e02087c1c983d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_4c9720f384651ff6db216696
123,2026-08-19T15:27:49.269196+08:00,用户在护肤品选择上偏好非油腻质地，长期固定使用雅诗兰黛眼霜和兰蔻小黑瓶精华，并习惯在丝芙兰专柜购买护肤品。,dream_d8be9a55fb7dff94b8d65409,,1,user_profile,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013de1c0516c365d31d74"",""01a013de1c0577ad26d31d74"",""01a013de1c0522a5e5d31d74"",""01a013de1c0585a3b9d31d74""],""is_important"":true,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_d8be9a55fb7dff94b8d65409
32,2026-08-19T15:27:49.269196+08:00,用户在披萨口味偏好上，不喜欢火腿和菠萝，但喜欢榴莲味。,dream_6831f3f590d038ce31a14cd2,,1,user_profile,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e89e8bb564b3d31d74"",""01a013e89e8b5ed7b9d31d74"",""01a013e89e8b61b56ed31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_6831f3f590d038ce31a14cd2
146,2026-08-19T15:27:49.269196+08:00,用户在旅行规划中不喜欢重复去同一个城市。,dream_ff5f813cafc9f3e8519a3406,,1,user_profile,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013d8fc01f7752fd31d74""],""is_important"":true,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_ff5f813cafc9f3e8519a3406
167,2026-08-19T15:27:49.269196+08:00,用户在沟通中不喜欢聊工作上的烦心事，而用户的妈妈喜欢聊家长里短。,dream_693ec8efb28051f58e1dd4b1,,1,user_profile,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013d4cb6e1b6f46d31d74"",""01a013d4cb6e5888a1d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_693ec8efb28051f58e1dd4b1
39,2026-08-19T15:27:49.269196+08:00,用户在电影偏好上喜欢DC电影，不喜欢漫威电影,dream_a92f285d1e5fb4cadebb633e,,1,user_profile,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e7a6f9c47c46d31d74"",""01a013e7a6f980d771d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_a92f285d1e5fb4cadebb633e
1,2026-08-19T15:27:49.269196+08:00,用户在零食品牌偏好上，喜欢良品铺子和卫龙，不喜欢百草园和三只松鼠。,dream_f5b82b04ba1ba2f104ae298c,,1,user_profile,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013eb8c456d0372d31d74"",""01a013eb8c456098aed31d74"",""01a013eb8c455d14e7d31d74"",""01a013eb8c45f9aafad31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_f5b82b04ba1ba2f104ae298c
177,2026-08-19T15:27:49.269196+08:00,用户在音乐欣赏上偏好原版编曲，不喜欢演唱会现场过于嘈杂的电子混音,dream_9ad0437fdbb36a985d6e9b18,,1,user_profile,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013d2f3d73fdf60d31d74"",""01a013d2f3d7261acfd31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_9ad0437fdbb36a985d6e9b18
160,2026-08-19T15:27:49.269196+08:00,用户在饮食口味上偏好草莓、糖醋排骨和宫保鸡丁，但讨厌吃苦瓜。,dream_5b9eeb8945508d857ec3ed2b,,1,user_profile,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013d5fe5fcf6b7cd31d74"",""01a013d5fe5fa8a233d31d74"",""01a013d5fe5fa8ff4fd31d74"",""01a013d5fe5ff68928d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_5b9eeb8945508d857ec3ed2b
21,2026-08-19T15:27:49.269196+08:00,用户在香水偏好上喜欢宝格丽，觉得香奈儿不好闻,dream_f25fabb125b42dd0f3fdb3ef,,1,user_profile,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e9a097729df2d31d74"",""01a013e9a097f528a3d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_f25fabb125b42dd0f3fdb3ef
161,2026-08-19T15:27:49.269196+08:00,用户家庭聚餐时喜欢去海底捞。,dream_bfa991ed8c80e3da1fa98dd1,,1,user_profile,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013d5fe5fa767e1d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_bfa991ed8c80e3da1fa98dd1
207,2026-08-19T15:27:49.269196+08:00,用户家族有每月第一个周六晚上聚餐且轮流做东的习惯，用户曾在2026年9月5日参加聚餐并准备川菜,dream_c8f815cb79f337eb67f21ef2,,1,episodic_memory,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013c11f09caf6e4d31d74"",""01a013c11f09083a2bd31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_c8f815cb79f337eb67f21ef2
11,2026-08-19T15:27:49.269196+08:00,用户家里有一只白色的小狗,dream_85ce6ea89f8dcafde5dfe460,,1,user_profile,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013ea9ccb5dfb02d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_85ce6ea89f8dcafde5dfe460
115,2026-08-19T15:27:49.269196+08:00,用户对芒果过敏，食用后会出现嘴肿症状,dream_94e39de2614737b65f3c773a,,1,user_profile,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013ded4e2fedcddd31d74""],""is_important"":true,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_94e39de2614737b65f3c773a
124,2026-08-19T15:27:49.269196+08:00,用户对花生过敏，食用后会出现皮疹症状，过敏时通常服用氯雷他定。,dream_350a0dfa6e41df2cea6975e9,,1,user_profile,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013dd79aadc4523d31d74"",""01a013dd79aad80ec6d31d74""],""is_important"":true,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_350a0dfa6e41df2cea6975e9
120,2026-08-19T15:27:49.269196+08:00,用户对认知心理学特别感兴趣,dream_985525980cf5fc7035866644,,1,user_profile,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013de6c25996b61d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_985525980cf5fc7035866644
212,2026-08-19T15:27:49.269196+08:00,用户对青霉素过敏,dream_268c13ce92fb59df3529b607,,1,user_profile,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013bfcb8db125ccd31d74""],""is_important"":true,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_268c13ce92fb59df3529b607
208,2026-08-19T15:27:49.269196+08:00,用户工位对面的同事是李芳，李芳养了一只布偶猫,dream_ca99e460fce5a0950c75d102,,1,user_profile,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013c09ca45c6f61d31d74"",""01a013c09ca484137cd31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_ca99e460fce5a0950c75d102
134,2026-08-19T15:27:49.269196+08:00,用户平时骑共享单车上班，单程通勤时间为20分钟，且不喜欢开车。,dream_1e9275665e912733b27f1dc7,,1,user_profile,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013db79f4cb69bbd31d74"",""01a013db79f413e7cad31d74"",""01a013db79f49fa3ffd31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_1e9275665e912733b27f1dc7
41,2026-08-19T15:27:49.269196+08:00,用户患有神经性皮炎，且肤质为混干性,dream_d25d32cf01948d13c8d23cfc,,1,user_profile,,2026-08-19T15:27:49.269196+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e7782fa957f0d31d74"",""01a013e7782f6a4181d31d74""],""is_important"":true,""model"":""qwen3.8:27b"",""temperature"":0.2,""top_p"":0.1}",1,1,dream_d25d32cf01948d13c8d23cfc
